paso,loss_antes,grad_norm,change_norm,w1_antes,w2_antes,b_antes,grad_w1,grad_w2,grad_b,w1_despues,w2_despues,b_despues
376,0.08617511611731345,0.019926720243481796,0.009963360121741382,4.123382588863978,4.123382588863978,-6.378645793816828,-0.009715759485620416,-0.009715759485620416,0.014431985826529242,4.128240468606789,4.128240468606789,-6.385861786730093
377,0.08597679978917568,0.01988242134659826,0.009941210673299707,4.128240468606789,4.128240468606789,-6.385861786730093,-0.009694001981162683,-0.009694001981162683,0.014400115616969683,4.1330874695973705,4.1330874695973705,-6.393061844538578
378,0.08577936376136089,0.019838315365773025,0.009919157682886544,4.1330874695973705,4.1330874695973705,-6.393061844538578,-0.009672340200413049,-0.009672340200413049,0.014368382882106581,4.137923639697577,4.137923639697577,-6.400246035979631
379,0.08558280225704451,0.019794401034800298,0.009897200517399715,4.137923639697577,4.137923639697577,-6.400246035979631,-0.009650773506627072,-0.009650773506627072,0.014336786731135857,4.142749026450891,4.142749026450891,-6.407414429345199
380,0.08538710954985246,0.01975067709877204,0.009875338549386136,4.142749026450891,4.142749026450891,-6.407414429345199,-0.009629301268834229,-0.009629301268834229,0.014305326281074938,4.147563677085308,4.147563677085308,-6.414567092485736
381,0.08519227996330675,0.019707142313948618,0.009853571156974087,4.147563677085308,4.147563677085308,-6.414567092485736,-0.009607922861770351,-0.009607922861770351,0.014274000656675244,4.152367638516193,4.152367638516193,-6.421704092814074
382,0.0849983078702787,0.019663795447631284,0.009831897723816105,4.152367638516193,4.152367638516193,-6.421704092814074,-0.009586637665811627,-0.009586637665811627,0.014242808990335032,4.157160957349099,4.157160957349099,-6.428825497309242
383,0.08480518769244919,0.01962063527803645,0.009810317639018488,4.157160957349099,4.157160957349099,-6.428825497309242,-0.009565445066909074,-0.009565445066909074,0.014211750422014108,4.161943679882554,4.161943679882554,-6.4359313725202485
384,0.08461291389977607,0.019577660594171695,0.009788830297085663,4.161943679882554,4.161943679882554,-6.4359313725202485,-0.009544344456524138,-0.009544344456524138,0.014180824099149428,4.166715852110816,4.166715852110816,-6.443021784569823
385,0.08442148100996877,0.019534870195713542,0.009767435097856405,4.166715852110816,4.166715852110816,-6.443021784569823,-0.00952333523156514,-0.00952333523156514,0.014150029176571951,4.171477519726598,4.171477519726598,-6.450096799158109
386,0.08423088358796975,0.0194922628928869,0.009746131446443651,4.171477519726598,4.171477519726598,-6.450096799158109,-0.009502416794324592,-0.009502416794324592,0.01411936481642469,4.1762287281237604,4.1762287281237604,-6.457156481566321
387,0.08404111624544268,0.01944983750634621,0.009724918753172452,4.1762287281237604,4.1762287281237604,-6.457156481566321,-0.009481588552417503,-0.009481588552417503,0.014088830188081708,4.180969522399969,4.180969522399969,-6.464200896660362
388,0.08385217364026767,0.019407592867058263,0.009703796433529288,4.180969522399969,4.180969522399969,-6.464200896660362,-0.009460849918720513,-0.009460849918720513,0.01405842446806835,4.185699947359329,4.185699947359329,-6.471230108894396
389,0.08366405047604278,0.01936552781618658,0.009682763908093743,4.185699947359329,4.185699947359329,-6.471230108894396,-0.00944020031131177,-0.00944020031131177,0.014028146839982623,4.190420047514985,4.190420047514985,-6.478244182314388
390,0.0834767415015924,0.019323641204977485,0.00966182060248893,4.190420047514985,4.190420047514985,-6.478244182314388,-0.009419639153412124,-0.009419639153412124,0.013997996494417133,4.1951298670916914,4.1951298670916914,-6.485243180561596
391,0.08329024151048156,0.01928193189464759,0.009640965947323702,4.1951298670916914,4.1951298670916914,-6.485243180561596,-0.009399165873326263,-0.009399165873326263,0.013967972628883045,4.199829450028354,4.199829450028354,-6.492227166876038
392,0.08310454534053699,0.01924039875627298,0.009620199378137049,4.199829450028354,4.199829450028354,-6.492227166876038,-0.009378779904385535,-0.009378779904385535,0.013938074447734124,4.2045188399805475,4.2045188399805475,-6.499196204099905
393,0.0829196478733743,0.01919904067067985,0.00959952033533989,4.2045188399805475,4.2045188399805475,-6.499196204099905,-0.009358480684891118,-0.009358480684891118,0.013908301162092324,4.209198080322993,4.209198080322993,-6.506150354680951
394,0.0827355440339313,0.019157856528336643,0.009578928264168722,4.209198080322993,4.209198080322993,-6.506150354680951,-0.009338267658058185,-0.009338267658058185,0.013878651989774076,4.213867214152023,4.213867214152023,-6.513089680675838
395,0.08255222879000693,0.019116845229247593,0.009558422614623549,4.213867214152023,4.213867214152023,-6.513089680675838,-0.009318140271960523,-0.009318140271960523,0.013849126155217932,4.218526284288003,4.218526284288003,-6.520014243753447
396,0.08236969715180709,0.019076005682847872,0.009538002841423691,4.218526284288003,4.218526284288003,-6.520014243753447,-0.009298097979476484,-0.009298097979476484,0.013819722889412613,4.223175333277741,4.223175333277741,-6.5269241051981535
397,0.08218794417149522,0.019035336807899973,0.00951766840394999,4.223175333277741,4.223175333277741,-6.5269241051981535,-0.009278140238234905,-0.009278140238234905,0.013790441429826827,4.2278144033968585,4.2278144033968585,-6.533819325913067
398,0.08200696494274948,0.018994837532391635,0.009497418766195255,4.2278144033968585,4.2278144033968585,-6.533819325913067,-0.009258266510562552,-0.009258266510562552,0.013761281020339123,4.23244353665214,4.23244353665214,-6.540699966423236
399,0.08182675460032504,0.018954506793435053,0.009477253396717705,4.23244353665214,4.23244353665214,-6.540699966423236,-0.009238476263431872,-0.009238476263431872,0.013732240911169135,4.237062774783856,4.237062774783856,-6.54756608687882
400,0.08164730831962233,0.018914343537167474,0.009457171768583607,4.237062774783856,4.237062774783856,-6.54756608687882,-0.009218768968409268,-0.009218768968409268,0.013703320358810037,4.24167215926806,4.24167215926806,-6.554417747058225
401,0.08146862131626073,0.018874346718653186,0.009437173359326544,4.24167215926806,4.24167215926806,-6.554417747058225,-0.009199144101604734,-0.009199144101604734,0.013674518625961059,4.2462717313188625,4.2462717313188625,-6.561255006371206
402,0.08129068884565742,0.01883451530178669,0.009417257650893553,4.2462717313188625,4.2462717313188625,-6.561255006371206,-0.009179601143621537,-0.009179601143621537,0.013645834981461604,4.250861531890673,4.250861531890673,-6.568077923861937
403,0.08111350620261189,0.01879484825919725,0.009397424129598732,4.250861531890673,4.250861531890673,-6.568077923861937,-0.009160139579506711,-0.009160139579506711,0.013617268700226164,4.255441601680427,4.255441601680427,-6.57488655821205
404,0.08093706872089562,0.018755344572154758,0.009377672286077578,4.255441601680427,4.255441601680427,-6.57488655821205,-0.009140758898702663,-0.009140758898702663,0.013588819063179517,4.260011981129778,4.260011981129778,-6.58168096774364
405,0.08076137177284673,0.01871600323047667,0.009358001615238051,4.260011981129778,4.260011981129778,-6.58168096774364,-0.009121458594998789,-0.009121458594998789,0.013560485357193475,4.264572710427277,4.264572710427277,-6.588461210422237
406,0.08058641076896997,0.01867682323243638,0.00933841161621852,4.264572710427277,4.264572710427277,-6.588461210422237,-0.0091022381664841,-0.0091022381664841,0.013532266875024143,4.269123829510519,4.269123829510519,-6.595227343859749
407,0.08041218115754194,0.018637803584672714,0.009318901792336281,4.269123829510519,4.269123829510519,-6.595227343859749,-0.00908309711550085,-0.00908309711550085,0.01350416291524948,4.273665378068269,4.273665378068269,-6.601979425317374
408,0.08023867842422057,0.01859894330210055,0.009299471651050025,4.273665378068269,4.273665378068269,-6.601979425317374,-0.009064034948597751,-0.009064034948597751,0.013476172782208902,4.278197395542568,4.278197395542568,-6.608717511708479
409,0.08006589809166009,0.018560241407822708,0.009280120703910695,4.278197395542568,4.278197395542568,-6.608717511708479,-0.009045051176484707,-0.009045051176484707,0.013448295785942616,4.28271992113081,4.28271992113081,-6.61544165960145
410,0.07989383571913068,0.018521696933042966,0.009260848466521619,4.28271992113081,4.28271992113081,-6.61544165960145,-0.009026145313987956,-0.009026145313987956,0.01342053124213195,4.287232993787804,4.287232993787804,-6.622151925222515
411,0.07972248690214288,0.018483308916980228,0.009241654458490213,4.287232993787804,4.287232993787804,-6.622151925222515,-0.00900731688000575,-0.00900731688000575,0.013392878472040569,4.291736652227807,4.291736652227807,-6.628848364458536
412,0.07955184727207623,0.018445076406783723,0.009222538203391802,4.291736652227807,4.291736652227807,-6.628848364458536,-0.008988565397464478,-0.008988565397464478,0.013365336802456494,4.296230934926539,4.296230934926539,-6.635531032859764
413,0.07938191249581332,0.018406998457449447,0.009203499228724958,4.296230934926539,4.296230934926539,-6.635531032859764,-0.008969890393275427,-0.008969890393275427,0.013337905565634984,4.300715880123177,4.300715880123177,-6.6421999856425815
414,0.0792126782753775,0.018369074131737557,0.00918453706586884,4.300715880123177,4.300715880123177,-6.6421999856425815,-0.008951291398292371,-0.008951291398292371,0.01331058409924162,4.305191525822323,4.305191525822323,-6.648855277692203
415,0.07904414034757573,0.018331302500090917,0.009165651250045929,4.305191525822323,4.305191525822323,-6.648855277692203,-0.008932767947269458,-0.008932767947269458,0.01328337174629658,4.309657909795958,4.309657909795958,-6.655496963565351
416,0.07887629448364558,0.018293682640554667,0.009146841320277151,4.309657909795958,4.309657909795958,-6.655496963565351,-0.008914319578819583,-0.008914319578819583,0.013256267855119661,4.314115069585368,4.314115069585368,-6.662125097492911
417,0.0787091364889064,0.01825621363869682,0.009128106819348288,4.314115069585368,4.314115069585368,-6.662125097492911,-0.008895945835373707,-0.008895945835373707,0.013229271779275466,4.318563042503055,4.318563042503055,-6.668739733382549
418,0.07854266220241503,0.018218894587529882,0.009109447293765126,4.318563042503055,4.318563042503055,-6.668739733382549,-0.008877646263140165,-0.008877646263140165,0.013202382877519972,4.323001865634625,4.323001865634625,-6.675340924821309
419,0.07837686749662552,0.01818172458743348,0.009090862293717035,4.323001865634625,4.323001865634625,-6.675340924821309,-0.00885942041206491,-0.00885942041206491,0.013175600513747313,4.327431575840658,4.327431575840658,-6.6819287250781825
420,0.07821174827705332,0.018144702746078,0.009072351373039253,4.327431575840658,4.327431575840658,-6.6819287250781825,-0.008841267835792296,-0.008841267835792296,0.013148924056937121,4.331852209758554,4.331852209758554,-6.688503187106651
421,0.07804730048194296,0.018107828178349123,0.009053914089174296,4.331852209758554,4.331852209758554,-6.688503187106651,-0.008823188091625845,-0.008823188091625845,0.01312235288110323,4.336263803804367,4.336263803804367,-6.6950643635472025
422,0.0778835200819405,0.018071100006273415,0.009035550003136621,4.336263803804367,4.336263803804367,-6.6950643635472025,-0.008805180740490248,-0.008805180740490248,0.013095886365242112,4.340666394174612,4.340666394174612,-6.701612306729824
423,0.07772040307976943,0.018034517358944818,0.009017258679472092,4.340666394174612,4.340666394174612,-6.701612306729824,-0.008787245346893322,-0.008787245346893322,0.013069523893282623,4.345060016848058,4.345060016848058,-6.708147068676465
424,0.07755794550991049,0.017998079372452014,0.008999039686226302,4.345060016848058,4.345060016848058,-6.708147068676465,-0.008769381478888554,-0.008769381478888554,0.013043264854036183,4.3494447075875025,4.3494447075875025,-6.714668701103483
425,0.0773961434382859,0.017961785189806827,0.008980892594903632,4.3494447075875025,4.3494447075875025,-6.714668701103483,-0.008751588708038417,-0.008751588708038417,0.013017108641147341,4.353820501941522,4.353820501941522,-6.721177255424057
426,0.07723499296194651,0.0179256339608734,0.008962816980436833,4.353820501941522,4.353820501941522,-6.721177255424057,-0.008733866609377746,-0.008733866609377746,0.012991054653045333,4.358187435246211,4.358187435246211,-6.72767278275058
427,0.0770744902087638,0.017889624842298394,0.008944812421149128,4.358187435246211,4.358187435246211,-6.72767278275058,-0.008716214761378092,-0.008716214761378092,0.012965102292895691,4.3625455426269,4.3625455426269,-6.734155333897028
428,0.07691463133712434,0.01785375699744189,0.008926878498720987,4.3625455426269,4.3625455426269,-6.734155333897028,-0.00869863274591167,-0.00869863274591167,0.012939250968553462,4.3668948589998555,4.3668948589998555,-6.740624959381305
429,0.07675541253562898,0.017818029596309334,0.008909014798155234,4.3668948589998555,4.3668948589998555,-6.740624959381305,-0.008681120148216918,-0.008681120148216918,0.012913500092515578,4.371235419073964,4.371235419073964,-6.747081709427563
430,0.07659683002279499,0.017782441815484173,0.008891220907742763,4.371235419073964,4.371235419073964,-6.747081709427563,-0.008663676556863356,-0.008663676556863356,0.01288784908187525,4.3755672573523965,4.3755672573523965,-6.753525633968501
431,0.07643888004676211,0.017746992838061488,0.008873496419030865,4.3755672573523965,4.3755672573523965,-6.753525633968501,-0.008646301563717887,-0.008646301563717887,0.012862297358275657,4.379890408134256,4.379890408134256,-6.759956782647638
432,0.07628155888500168,0.017711681853582278,0.008855840926790672,4.379890408134256,4.379890408134256,-6.759956782647638,-0.008628994763910661,-0.008628994763910661,0.012836844347865268,4.384204905516211,4.384204905516211,-6.76637520482157
433,0.07612486284402971,0.01767650805796869,0.008838254028983979,4.384204905516211,4.384204905516211,-6.76637520482157,-0.008611755755802072,-0.008611755755802072,0.012811489481252823,4.3885107833941115,4.3885107833941115,-6.772780949562197
434,0.07596878825912287,0.017641470653459973,0.008820735326729617,4.3885107833941115,4.3885107833941115,-6.772780949562197,-0.008594584140949546,-0.008594584140949546,0.012786232193463662,4.392808075464586,4.392808075464586,-6.779174065658928
435,0.07581333149403832,0.01760656884854929,0.008803284424274124,4.392808075464586,4.392808075464586,-6.779174065658928,-0.008577479524075268,-0.008577479524075268,0.012761071923895943,4.397096815226623,4.397096815226623,-6.785554601620876
436,0.07565848894073648,0.01757180185792123,0.008785900928960306,4.397096815226623,4.397096815226623,-6.785554601620876,-0.00856044151303417,-0.00856044151303417,0.012736008116277503,4.40137703598314,4.40137703598314,-6.791922605679015
437,0.07550425701910701,0.017537168902390095,0.008768584451195542,4.40137703598314,4.40137703598314,-6.791922605679015,-0.00854346971878197,-0.00854346971878197,0.012711040218623702,4.405648770842531,4.405648770842531,-6.798278125788327
438,0.07535063217669834,0.01750266920883901,0.008751334604419876,4.405648770842531,4.405648770842531,-6.798278125788327,-0.008526563755344031,-0.008526563755344031,0.012686167683195276,4.409912052720204,4.409912052720204,-6.804621209629925
439,0.07519761088845028,0.017468302010159746,0.008734151005079956,4.409912052720204,4.409912052720204,-6.804621209629925,-0.00850972323978464,-0.00850972323978464,0.012661389966456663,4.414166914340096,4.414166914340096,-6.8109519046131535
440,0.0750451896564294,0.017434066545193198,0.008717033272596266,4.414166914340096,4.414166914340096,-6.8109519046131535,-0.008492947792176183,-0.008492947792176183,0.012636706529035327,4.418413388236184,4.418413388236184,-6.817270257877671
441,0.07489336500956795,0.01739996205867069,0.00869998102933575,4.418413388236184,4.418413388236184,-6.817270257877671,-0.00847623703556918,-0.00847623703556918,0.01261211683568109,4.422651506753969,4.422651506753969,-6.823576316295512
442,0.07474213350340553,0.01736598780115594,0.00868299390057777,4.422651506753969,4.422651506753969,-6.823576316295512,-0.00845959059596246,-0.00845959059596246,0.012587620355226158,4.4268813020519495,4.4268813020519495,-6.829870126473125
443,0.07459149171983387,0.017332143028987716,0.00866607151449406,4.4268813020519495,4.4268813020519495,-6.829870126473125,-0.008443008102273799,-0.008443008102273799,0.012563216560545529,4.431102806103087,4.431102806103087,-6.836151734753398
444,0.07444143626684459,0.017298427004223228,0.008649213502112072,4.431102806103087,4.431102806103087,-6.836151734753398,-0.008426489186310698,-0.008426489186310698,0.012538904928518163,4.435316050696242,4.435316050696242,-6.842421187217657
445,0.07429196377827973,0.017264838994582154,0.008632419497291079,4.435316050696242,4.435316050696242,-6.842421187217657,-0.00841003348274199,-0.00841003348274199,0.012514684939987973,4.439521067437613,4.439521067437613,-6.848678529687652
446,0.07414307091358549,0.017231378273391378,0.008615689136695864,4.439521067437613,4.439521067437613,-6.848678529687652,-0.008393640629069266,-0.008393640629069266,0.012490556079725986,4.443717887752148,4.443717887752148,-6.8549238077275145
447,0.07399475435756835,0.017198044119530343,0.008599022059765253,4.443717887752148,4.443717887752148,-6.8549238077275145,-0.008377310265598945,-0.008377310265598945,0.01246651783639254,4.447906542884947,4.447906542884947,-6.861157066645711
448,0.07384701082015414,0.017164835817377072,0.00858241790868842,4.447906542884947,4.447906542884947,-6.861157066645711,-0.008361042035414549,-0.008361042035414549,0.012442569702500073,4.452087063902654,4.452087063902654,-6.867378351496961
449,0.07369983703615049,0.017131752656754932,0.00856587632837751,4.452087063902654,4.452087063902654,-6.867378351496961,-0.008344835584349713,-0.008344835584349713,0.012418711174375995,4.456259481694829,4.456259481694829,-6.873587707084149
450,0.07355322976501066,0.01709879393287978,0.008549396966439832,4.456259481694829,4.456259481694829,-6.873587707084149,-0.00832869056096058,-0.00832869056096058,0.012394941752126904,4.460423826975309,4.460423826975309,-6.879785177960213
451,0.07340718579060154,0.017065958946308045,0.008532979473153951,4.460423826975309,4.460423826975309,-6.879785177960213,-0.00831260661649966,-0.00831260661649966,0.012371260939602065,4.464580130283559,4.464580130283559,-6.885970808430014
452,0.07326170192097327,0.017033247002885193,0.008516623501442082,4.464580130283559,4.464580130283559,-6.885970808430014,-0.008296583404889247,-0.008296583404889247,0.012347668244358127,4.468728421986003,4.468728421986003,-6.892144642552193
453,0.07311677498813203,0.017000657413694928,0.008500328706847476,4.468728421986003,4.468728421986003,-6.892144642552193,-0.008280620582695523,-0.008280620582695523,0.012324163177623821,4.472868732277351,4.472868732277351,-6.898306724141005
454,0.07297240184781491,0.016968189495008886,0.00848409474750468,4.472868732277351,4.472868732277351,-6.898306724141005,-0.00826471780910254,-0.00826471780910254,0.012300745254265553,4.4770010911819025,4.4770010911819025,-6.904457096768137
455,0.0728285793792679,0.01693584256823703,0.00846792128411797,4.4770010911819025,4.4770010911819025,-6.904457096768137,-0.008248874745887168,-0.008248874745887168,0.012277413992752678,4.481125528554846,4.481125528554846,-6.910595803764513
456,0.0726853044850262,0.0169036159598786,0.008451807979939174,4.481125528554846,4.481125528554846,-6.910595803764513,-0.008233091057393959,-0.008233091057393959,0.012254168915123612,4.485242074083542,4.485242074083542,-6.9167228882220755
457,0.0725425740906965,0.016871509001473516,0.008435754500736622,4.485242074083542,4.485242074083542,-6.9167228882220755,-0.008217366410509939,-0.008217366410509939,0.01223100954695269,4.489350757288797,4.489350757288797,-6.922838392995552
458,0.07240038514474254,0.016839521029554546,0.008419760514777054,4.489350757288797,4.489350757288797,-6.922838392995552,-0.008201700474640493,-0.008201700474640493,0.012207935417316624,4.493451607526117,4.493451607526117,-6.928942360704211
459,0.07225873461827254,0.016807651385599878,0.008403825692799747,4.493451607526117,4.493451607526117,-6.928942360704211,-0.00818609292168497,-0.00818609292168497,0.01218494605876185,4.497544653986959,4.497544653986959,-6.935034833733591
460,0.07211761950482905,0.01677589941598629,0.008387949707993463,4.497544653986959,4.497544653986959,-6.935034833733591,-0.008170543426012679,-0.008170543426012679,0.012162041007272221,4.501629925699966,4.501629925699966,-6.9411158542372275
461,0.07197703682018136,0.016744264471942893,0.008372132235971667,4.501629925699966,4.501629925699966,-6.9411158542372275,-0.008155051664439406,-0.008155051664439406,0.012139219802236761,4.505707451532186,4.505707451532186,-6.947185464138346
462,0.07183698360212011,0.016712745909505368,0.00835637295475226,4.505707451532186,4.505707451532186,-6.947185464138346,-0.008139617316203936,-0.008139617316203936,0.012116481986418105,4.509777260190288,4.509777260190288,-6.9532437051315545
463,0.07169745691025417,0.016681343089470762,0.008340671544735187,4.509777260190288,4.509777260190288,-6.9532437051315545,-0.008124240062944946,-0.008124240062944946,0.012093827105921207,4.51383938022176,4.51383938022176,-6.959290618684515
464,0.07155845382580972,0.016650055377352757,0.008325027688676117,4.51383938022176,4.51383938022176,-6.959290618684515,-0.008108919588678088,-0.008108919588678088,0.012071254710162446,4.517893840016098,4.517893840016098,-6.965326246039597
465,0.07141997145143186,0.01661888214333753,0.00830944107166901,4.517893840016098,4.517893840016098,-6.965326246039597,-0.008093655579773512,-0.008093655579773512,0.012048764351838956,4.5219406678059855,4.5219406678059855,-6.971350628215516
466,0.07128200691098799,0.01658782276224003,0.008293911381120442,4.5219406678059855,4.5219406678059855,-6.971350628215516,-0.008078447724933456,-0.008078447724933456,0.012026355586898445,4.525979891668452,4.525979891668452,-6.977363806008966
467,0.07114455734937361,0.016556876613460822,0.00827843830673004,4.525979891668452,4.525979891668452,-6.977363806008966,-0.008063295715170386,-0.008063295715170386,0.01200402797450904,4.530011539526037,4.530011539526037,-6.98336581999622
468,0.07100761993232045,0.016526043080943423,0.008263021540471266,4.530011539526037,4.530011539526037,-6.98336581999622,-0.008048199243785078,-0.008048199243785078,0.011981781077029933,4.5340356391479295,4.5340356391479295,-6.989356710534735
469,0.07087119184620598,0.016495321553132013,0.008247660776566204,4.5340356391479295,4.5340356391479295,-6.989356710534735,-0.00803315800634483,-0.00803315800634483,0.011959614459982289,4.538052218151102,4.538052218151102,-6.995336517764726
470,0.07073527029786623,0.016464711422929847,0.008232355711464676,4.538052218151102,4.538052218151102,-6.995336517764726,-0.008018171700662727,-0.008018171700662727,0.011937527692019794,4.542061304001433,4.542061304001433,-7.001305281610736
471,0.07059985251440937,0.016434212087657905,0.008217106043828495,4.542061304001433,4.542061304001433,-7.001305281610736,-0.008003240026776073,-0.008003240026776073,0.011915520344900591,4.546062924014821,4.546062924014821,-7.007263041783186
472,0.07046493574303211,0.01640382294901413,0.008201911474506898,4.546062924014821,4.546062924014821,-7.007263041783186,-0.007988362686925769,-0.007988362686925769,0.011893591993458784,4.550057105358284,4.550057105358284,-7.0132098377799155
473,0.07033051725083804,0.016373543413033147,0.008186771706516518,4.550057105358284,4.550057105358284,-7.0132098377799155,-0.00797353938553589,-0.00797353938553589,0.01187174221557632,4.554043875051051,4.554043875051051,-7.019145708887704
474,0.07019659432465768,0.016343372890046344,0.008171686445023049,4.554043875051051,4.554043875051051,-7.019145708887704,-0.007958769829193038,-0.007958769829193038,0.011849970592155704,4.558023259965648,4.558023259965648,-7.025070694183782
475,0.0700631642708706,0.01631331079464249,0.008156655397321426,4.558023259965648,4.558023259965648,-7.025070694183782,-0.007944053726626401,-0.007944053726626401,0.011828276707092444,4.561995286828961,4.561995286828961,-7.030984832537328
476,0.06993022441522964,0.01628335654562875,0.008141678272813844,4.561995286828961,4.561995286828961,-7.030984832537328,-0.007929390788687946,-0.007929390788687946,0.011806660147247914,4.565959982223305,4.565959982223305,-7.036888162610952
477,0.06979777210268688,0.016253509565992138,0.008126754782995977,4.565959982223305,4.565959982223305,-7.036888162610952,-0.007914780728332758,-0.007914780728332758,0.01178512050242265,4.569917372587471,4.569917372587471,-7.042780722862163
478,0.06966580469722142,0.016223769282861414,0.008111884641430445,4.569917372587471,4.569917372587471,-7.042780722862163,-0.007900223260599457,-0.007900223260599457,0.011763657365330056,4.573867484217771,4.573867484217771,-7.048662551544828
479,0.06953431958166915,0.01619413512746939,0.008097067563734564,4.573867484217771,4.573867484217771,-7.048662551544828,-0.007885718102591172,-0.007885718102591172,0.011742270331570036,4.577810343269066,4.577810343269066,-7.054533686710613
480,0.06940331415755435,0.01616460653511566,0.008082303267557907,4.577810343269066,4.577810343269066,-7.054533686710613,-0.007871264973456315,-0.007871264973456315,0.011720958999603383,4.581745975755794,4.581745975755794,-7.060394166210415
481,0.06927278584492315,0.016135182945129792,0.00806759147256443,4.581745975755794,4.581745975755794,-7.060394166210415,-0.007856863594370125,-0.007856863594370125,0.011699722970725848,4.585674407552979,4.585674407552979,-7.066244027695777
482,0.06914273208217848,0.016105863800834817,0.008052931900417596,4.585674407552979,4.585674407552979,-7.066244027695777,-0.007842513688515785,-0.007842513688515785,0.01167856184904316,4.589595664397237,4.589595664397237,-7.072083308620299
483,0.06901315032591723,0.016076648549511213,0.008038324274755388,4.589595664397237,4.589595664397237,-7.072083308620299,-0.007828214981066287,-0.007828214981066287,0.011657475241445711,4.59350977188777,4.59350977188777,-7.077912046241022
484,0.06888403805076876,0.016047536642361294,0.008023768321180602,4.59350977188777,4.59350977188777,-7.077912046241022,-0.007813967199166202,-0.007813967199166202,0.01163646275758393,4.597416755487353,4.597416755487353,-7.083730277619814
485,0.06875539274923549,0.01601852753447391,0.00800926376723736,4.597416755487353,4.597416755487353,-7.083730277619814,-0.0077997700719137225,-0.0077997700719137225,0.011615524009843758,4.60131664052331,4.60131664052331,-7.0895380396247365
486,0.06862721193153482,0.0159896206847896,0.007994810342394519,4.60131664052331,4.60131664052331,-7.0895380396247365,-0.007785623330342804,-0.007785623330342804,0.011594658613322564,4.605209452188481,4.605209452188481,-7.095335368931398
487,0.06849949312544293,0.015960815556066113,0.007980407778033176,4.605209452188481,4.605209452188481,-7.095335368931398,-0.00777152670740585,-0.00777152670740585,0.011573866185804863,4.609095215542184,4.609095215542184,-7.1011223020243
488,0.06837223387614054,0.015932111614844317,0.007966055807421865,4.609095215542184,4.609095215542184,-7.1011223020243,-0.007757479937956186,-0.007757479937956186,0.01155314634773886,4.612973955511162,4.612973955511162,-7.106898875198169
489,0.06824543174605953,0.015903508331414434,0.007951754165706893,4.612973955511162,4.612973955511162,-7.106898875198169,-0.007743482758731025,-0.007743482758731025,0.011532498722212762,4.616845696890527,4.616845696890527,-7.112665124559276
490,0.06811908431473186,0.015875005179782662,0.007937502589891416,4.616845696890527,4.616845696890527,-7.112665124559276,-0.007729534908334196,-0.007729534908334196,0.011511922934931963,4.620710464344694,4.620710464344694,-7.118421086026742
491,0.06799318917863992,0.01584660163763823,0.007923300818818844,4.620710464344694,4.620710464344694,-7.118421086026742,-0.007715636127219691,-0.007715636127219691,0.01149141861419569,4.624568282408304,4.624568282408304,-7.1241667953338395
492,0.06786774395106832,0.01581829718632069,0.007909148593160137,4.624568282408304,4.624568282408304,-7.1241667953338395,-0.007701786157674844,-0.007701786157674844,0.011470985390874553,4.628419175487141,4.628419175487141,-7.129902288029276
493,0.06774274626195737,0.015790091310787683,0.007895045655393325,4.628419175487141,4.628419175487141,-7.129902288029276,-0.007687984743804079,-0.007687984743804079,0.011450622898387846,4.632263167859043,4.632263167859043,-7.13562759947847
494,0.06761819375775793,0.015761983499582913,0.007880991749791018,4.632263167859043,4.632263167859043,-7.13562759947847,-0.007674231631512485,-0.007674231631512485,0.011430330772681534,4.636100283674799,4.636100283674799,-7.1413427648648105
495,0.06749408410128818,0.01573397324480464,0.007866986622402516,4.636100283674799,4.636100283674799,-7.1413427648648105,-0.007660526568489947,-0.007660526568489947,0.011410108652206059,4.639930546959044,4.639930546959044,-7.147047819190914
496,0.06737041497159121,0.015706060042074355,0.007853030021036997,4.639930546959044,4.639930546959044,-7.147047819190914,-0.0076468693041950205,-0.0076468693041950205,0.01138995617789483,4.643753981611141,4.643753981611141,-7.152742797279862
497,0.06724718406379489,0.015678243390505876,0.00783912169525318,4.643753981611141,4.643753981611141,-7.152742797279862,-0.007633259589839396,-0.007633259589839396,0.011369872993142493,4.647570611406061,4.647570611406061,-7.158427733776433
498,0.0671243890889725,0.015650522792674752,0.007825261396337548,4.647570611406061,4.647570611406061,-7.158427733776433,-0.007619697178372235,-0.007619697178372235,0.011349858743783744,4.651380459995247,4.651380459995247,-7.164102663148325
499,0.06700202777400538,0.01562289775458801,0.007811448877294244,4.651380459995247,4.651380459995247,-7.164102663148325,-0.0076061818244649755,-0.0076061818244649755,0.011329913078072065,4.65518355090748,4.65518355090748,-7.169767619687361
500,0.06688009786144646,0.015595367785654173,0.007797683892826723,4.65518355090748,4.65518355090748,-7.169767619687361,-0.0075927132844957786,-0.0075927132844957786,0.011310035646659236,4.658979907549727,4.658979907549727,-7.175422637510691
501,0.06675859710938581,0.015567932398653696,0.007783966199326794,4.658979907549727,4.658979907549727,-7.175422637510691,-0.007579291316535005,-0.007579291316535005,0.0112902261025741,4.662769553207995,4.662769553207995,-7.1810677505619775
502,0.06663752329131692,0.015540591109709586,0.007770295554854767,4.662769553207995,4.662769553207995,-7.1810677505619775,-0.007565915680329695,-0.007565915680329695,0.011270484101202892,4.66655251104816,4.66655251104816,-7.186702992612579
503,0.06651687419600505,0.01551334343825847,0.0077566717191295655,4.66655251104816,4.66655251104816,-7.186702992612579,-0.007552586137289423,-0.007552586137289423,0.011250809300268332,4.670328804116805,4.670328804116805,-7.192328397262713
